,0,1,2,3
2368,033314.jpg,1,rear,0.98149085
2369,034066.jpg,4,left-rear,0.7922346
2370,023983.jpg,3,left-front,0.990889728
2371,036402.jpg,0,front,0.891347229
2372,032486.jpg,3,left-front,0.999898195
2373,003178.jpg,1,rear,0.999904275
2374,005958.jpg,4,left-rear,0.890862763
2375,024360.jpg,0,front,0.986081004
2376,014696.jpg,4,left-rear,0.848320842
2377,034186.jpg,2,left,0.771952748
2378,036385.jpg,6,right-front,0.520062149
2379,021056.jpg,4,left-rear,0.99908483
2380,004634.jpg,3,left-front,0.996920109
2381,017131.jpg,3,left-front,0.999725163
2382,017769.jpg,2,left,0.998699903
2383,015592.jpg,4,left-rear,0.999873877
2384,022777.jpg,3,left-front,0.417607635
2385,016257.jpg,1,rear,0.983892322
2386,018061.jpg,7,right-rear,0.996778548
2387,018209.jpg,3,left-front,0.96101439
2388,034083.jpg,4,left-rear,0.99948895
2389,026876.jpg,4,left-rear,0.991676688
2390,014329.jpg,3,left-front,0.434142232
2391,028387.jpg,4,left-rear,0.998984396
2392,012131.jpg,6,right-front,0.999600232
2393,027856.jpg,2,left,0.999514818
2394,002679.jpg,3,left-front,0.999315858
2395,032365.jpg,3,left-front,0.834519207
2396,027687.jpg,1,rear,0.999837995
2397,029861.jpg,1,rear,0.998330891
2398,006714.jpg,1,rear,0.928269386
2399,018290.jpg,4,left-rear,0.990949214
2400,007835.jpg,3,left-front,0.990853667
2401,004881.jpg,6,right-front,0.999767005
2402,020678.jpg,4,left-rear,0.996750712
2403,013343.jpg,2,left,0.887322366
2404,012329.jpg,4,left-rear,0.779362321
2405,035140.jpg,4,left-rear,0.999962568
2406,016185.jpg,4,left-rear,0.979763865
2407,026905.jpg,0,front,0.989559174
2408,029484.jpg,4,left-rear,0.725848615
2409,001682.jpg,7,right-rear,0.88004154
2410,019083.jpg,3,left-front,0.999010682
2411,020732.jpg,6,right-front,0.999960899
2412,024154.jpg,0,front,0.983451009
2413,019489.jpg,3,left-front,0.987923324
2414,000850.jpg,3,left-front,0.992564261
2415,030072.jpg,6,right-front,0.995630264
2416,018004.jpg,4,left-rear,0.998671174
2417,013329.jpg,1,rear,0.99898988
2418,002382.jpg,3,left-front,0.999137282
2419,013708.jpg,6,right-front,0.999041378
2420,035234.jpg,2,left,0.408625692
2421,000364.jpg,0,front,0.99596113
2422,006648.jpg,2,left,0.99994719
2423,011505.jpg,1,rear,0.999952912
2424,010118.jpg,3,left-front,0.999675751
2425,017650.jpg,4,left-rear,0.99769634
2426,009071.jpg,1,rear,0.999647975
2427,032690.jpg,2,left,0.991898656
2428,025523.jpg,4,left-rear,0.999965787
2429,012653.jpg,1,rear,0.998262703
2430,036909.jpg,4,left-rear,0.631377041
2431,024887.jpg,4,left-rear,0.997224092
2432,009889.jpg,1,rear,0.999883294
2433,001791.jpg,4,left-rear,0.750225306
2434,031270.jpg,2,left,0.780083299
2435,004287.jpg,1,rear,0.945174932
2436,034602.jpg,7,right-rear,0.923122406
2437,004246.jpg,0,front,0.958749771
2438,018470.jpg,6,right-front,0.55821228
2439,035114.jpg,3,left-front,0.863337457
2440,001558.jpg,6,right-front,0.953267694
2441,011305.jpg,3,left-front,0.991895139
2442,020812.jpg,4,left-rear,0.827632904
2443,034251.jpg,7,right-rear,0.970805407
2444,027415.jpg,1,rear,0.991874635
2445,003979.jpg,1,rear,0.459830463
2446,007067.jpg,6,right-front,0.999804318
2447,005199.jpg,0,front,0.587064922
2448,000245.jpg,6,right-front,0.957833707
2449,018092.jpg,1,rear,0.516932249
2450,036580.jpg,0,front,0.966885328
2451,008633.jpg,2,left,0.999944091
2452,032632.jpg,4,left-rear,0.999732316
2453,024724.jpg,0,front,0.999943614
2454,035431.jpg,3,left-front,0.949137032
2455,006071.jpg,4,left-rear,0.991783261
2456,012925.jpg,0,front,0.999825418
2457,007562.jpg,7,right-rear,0.947922289
2458,002571.jpg,6,right-front,0.917114794
2459,031469.jpg,0,front,0.997799695
2460,033250.jpg,0,front,0.997554243
2461,008914.jpg,4,left-rear,0.999319434
2462,026882.jpg,2,left,0.999854922
2463,017785.jpg,6,right-front,0.986793041
2464,012563.jpg,4,left-rear,0.681966722
2465,030627.jpg,1,rear,0.999638319
2466,001194.jpg,0,front,0.993838608
2467,010400.jpg,4,left-rear,0.999375165
2468,014282.jpg,3,left-front,0.999846935
2469,024841.jpg,0,front,0.869699478
2470,024365.jpg,3,left-front,0.937219977
2471,010792.jpg,6,right-front,0.999037623
2472,019008.jpg,0,front,0.999597013
2473,002876.jpg,4,left-rear,0.998669505
2474,026864.jpg,0,front,0.933565021
2475,009018.jpg,0,front,0.879494309
2476,031301.jpg,0,front,0.988486052
2477,017740.jpg,5,right,0.99363786
2478,035122.jpg,2,left,0.999176919
2479,028911.jpg,4,left-rear,0.659372389
2480,001314.jpg,3,left-front,0.999925256
2481,000688.jpg,1,rear,0.940565586
2482,009797.jpg,2,left,0.981611311
2483,029881.jpg,3,left-front,0.989284813
2484,028047.jpg,5,right,0.991235137
2485,028682.jpg,6,right-front,0.998895764
2486,035781.jpg,2,left,0.997447729
2487,033988.jpg,2,left,0.999962687
2488,001580.jpg,6,right-front,0.995678008
2489,029943.jpg,4,left-rear,0.937312543
2490,021776.jpg,3,left-front,0.990110695
2491,015695.jpg,2,left,0.516845465
2492,013917.jpg,1,rear,0.468989253
2493,016726.jpg,1,rear,0.999974966
2494,001600.jpg,1,rear,0.999913216
2495,024122.jpg,4,left-rear,0.992359579
2496,004845.jpg,4,left-rear,0.997845769
2497,007770.jpg,2,left,0.999951005
2498,007450.jpg,2,left,0.767513514
2499,031969.jpg,5,right,0.972914398
2500,018054.jpg,6,right-front,0.732131004
2501,014716.jpg,3,left-front,0.420030326
2502,024347.jpg,2,left,0.922828019
2503,030080.jpg,1,rear,0.82991159
2504,010148.jpg,4,left-rear,0.999684691
2505,002766.jpg,6,right-front,0.99950254
2506,018823.jpg,2,left,0.999046504
2507,023548.jpg,3,left-front,0.999841332
2508,026271.jpg,4,left-rear,0.98992902
2509,033041.jpg,1,rear,0.999800265
2510,027064.jpg,4,left-rear,0.999783576
2511,029899.jpg,3,left-front,0.68421042
2512,022168.jpg,7,right-rear,0.787066102
2513,002544.jpg,1,rear,0.995815694
2514,003590.jpg,1,rear,0.998814344
2515,017971.jpg,6,right-front,0.999448836
2516,026148.jpg,0,front,0.999900818
2517,025404.jpg,5,right,0.998352051
2518,031740.jpg,0,front,0.989930272
2519,005321.jpg,2,left,0.902269483
2520,006169.jpg,3,left-front,0.97136724
2521,033892.jpg,0,front,0.999967217
2522,023425.jpg,6,right-front,0.567770004
2523,019664.jpg,4,left-rear,0.970419705
2524,028553.jpg,6,right-front,0.96479243
2525,018081.jpg,0,front,0.44703126
2526,018534.jpg,2,left,0.787724614
2527,008060.jpg,0,front,0.78159368
2528,010977.jpg,2,left,0.998634279
2529,010769.jpg,2,left,0.997189224
2530,031179.jpg,6,right-front,0.996156275
2531,021471.jpg,0,front,0.994055629
2532,017471.jpg,4,left-rear,0.999883652
2533,019556.jpg,1,rear,0.999686241
2534,000325.jpg,5,right,0.807953298
2535,028554.jpg,4,left-rear,0.992650568
2536,017462.jpg,2,left,0.992255569
2537,026681.jpg,4,left-rear,0.999633074
2538,001115.jpg,1,rear,0.978369892
2539,012395.jpg,4,left-rear,0.990404606
2540,018053.jpg,2,left,0.999995351
2541,031388.jpg,5,right,0.918495834
2542,015036.jpg,6,right-front,0.540158749
2543,013727.jpg,4,left-rear,0.997773468
2544,011064.jpg,4,left-rear,0.687653065
2545,019050.jpg,4,left-rear,0.999726832
2546,022952.jpg,0,front,0.99868995
2547,011136.jpg,0,front,0.999832869
2548,020401.jpg,4,left-rear,0.992447376
2549,018899.jpg,2,left,0.720696032
2550,029513.jpg,4,left-rear,0.98162204
2551,028735.jpg,2,left,0.99498558
2552,030442.jpg,1,rear,0.98811847
2553,011963.jpg,1,rear,0.977318168
2554,020558.jpg,4,left-rear,0.991362274
2555,036805.jpg,6,right-front,0.999105871
2556,034063.jpg,4,left-rear,0.999966979
2557,010786.jpg,7,right-rear,0.669168949
2558,022721.jpg,2,left,0.99934274
2559,027102.jpg,6,right-front,0.685601771
2560,034389.jpg,4,left-rear,0.999992728
2561,012784.jpg,3,left-front,0.865152419
2562,000665.jpg,0,front,0.902692437
2563,034710.jpg,6,right-front,0.992809653
2564,003534.jpg,0,front,0.99623245
2565,027250.jpg,0,front,0.886855662
2566,026627.jpg,2,left,0.998890936
2567,020663.jpg,3,left-front,0.999897361
2568,019441.jpg,1,rear,0.758520961
2569,010380.jpg,2,left,0.9996562
2570,027029.jpg,1,rear,0.999921679
2571,014352.jpg,0,front,0.995935798
2572,032647.jpg,2,left,0.997289896
2573,029618.jpg,1,rear,0.961309195
2574,027022.jpg,3,left-front,0.981118143
2575,015304.jpg,4,left-rear,0.391659439
2576,024145.jpg,6,right-front,0.804217815
2577,027371.jpg,4,left-rear,0.645620644
2578,017396.jpg,0,front,0.958464742
2579,004703.jpg,4,left-rear,0.906535983
2580,013820.jpg,5,right,0.876554489
2581,031888.jpg,3,left-front,0.999666572
2582,028304.jpg,3,left-front,0.820264041
2583,006143.jpg,6,right-front,0.999808848
2584,032243.jpg,5,right,0.995568931
2585,014876.jpg,6,right-front,0.941767991
2586,034373.jpg,3,left-front,0.548248291
2587,005270.jpg,3,left-front,0.997236609
2588,029156.jpg,5,right,0.675273359
2589,025330.jpg,1,rear,0.999987602
2590,019731.jpg,1,rear,0.999752581
2591,002347.jpg,3,left-front,0.997414708
2592,036658.jpg,4,left-rear,0.538011789
2593,034515.jpg,0,front,0.997483075
2594,006074.jpg,0,front,0.998861074
2595,025993.jpg,0,front,0.910666168
2596,003618.jpg,3,left-front,0.999888062
2597,003093.jpg,3,left-front,0.999648571
2598,022689.jpg,5,right,0.654946268
2599,026811.jpg,2,left,0.989841282
2600,026741.jpg,6,right-front,0.999068439
2601,027408.jpg,3,left-front,0.996498108
2602,007788.jpg,3,left-front,0.993053615
2603,031088.jpg,4,left-rear,0.998955846
2604,027297.jpg,1,rear,0.956869304
2605,036405.jpg,1,rear,0.886910796
2606,019034.jpg,6,right-front,0.99995923
2607,014210.jpg,0,front,0.908136368
2608,014769.jpg,6,right-front,0.998817265
2609,036741.jpg,4,left-rear,0.981895566
2610,034390.jpg,1,rear,0.923734367
2611,020189.jpg,4,left-rear,0.917290211
2612,007060.jpg,3,left-front,0.996373117
2613,024242.jpg,6,right-front,0.999404192
2614,022003.jpg,4,left-rear,0.999185264
2615,015718.jpg,3,left-front,0.999771893
2616,004359.jpg,0,front,0.980530381
2617,003028.jpg,6,right-front,0.999969244
2618,029522.jpg,7,right-rear,0.952328801
2619,000572.jpg,1,rear,0.842029631
2620,033873.jpg,2,left,0.997140527
2621,002007.jpg,1,rear,0.996912837
2622,021910.jpg,3,left-front,0.695315123
2623,005806.jpg,0,front,0.556701005
2624,007810.jpg,3,left-front,0.776810884
2625,016964.jpg,3,left-front,0.526156962
2626,004937.jpg,0,front,0.997449934
2627,032013.jpg,4,left-rear,0.457515359
2628,023904.jpg,1,rear,0.983127594
2629,034247.jpg,6,right-front,0.98339349
2630,033789.jpg,3,left-front,0.999626279
2631,020937.jpg,3,left-front,0.999055207
2632,013487.jpg,6,right-front,0.987457454
2633,024199.jpg,6,right-front,0.999195039
2634,004588.jpg,3,left-front,0.994389951
2635,019860.jpg,7,right-rear,0.985572994
2636,035361.jpg,6,right-front,0.9999789
2637,019155.jpg,4,left-rear,0.945746958
2638,028949.jpg,0,front,0.992521942
2639,024020.jpg,3,left-front,0.999486804
2640,021387.jpg,4,left-rear,0.994257808
2641,018362.jpg,0,front,0.995819688
2642,023262.jpg,1,rear,0.987365365
2643,004086.jpg,4,left-rear,0.998381138
2644,016232.jpg,1,rear,0.612605214
2645,010553.jpg,4,left-rear,0.541733861
2646,002794.jpg,3,left-front,0.987674415
2647,005966.jpg,2,left,0.996859908
2648,008005.jpg,1,rear,0.999574244
2649,002087.jpg,4,left-rear,0.974629045
2650,000707.jpg,6,right-front,0.749962747
2651,009264.jpg,0,front,0.99907589
2652,010187.jpg,1,rear,0.999965787
2653,022854.jpg,0,front,0.998099029
2654,033230.jpg,3,left-front,0.994253337
2655,009551.jpg,4,left-rear,0.789179623
2656,034423.jpg,3,left-front,0.842374444
2657,021817.jpg,1,rear,0.963679135
2658,032608.jpg,3,left-front,0.97613585
2659,030403.jpg,4,left-rear,0.958600104
2660,003316.jpg,4,left-rear,0.974020541
2661,029551.jpg,0,front,0.965414584
2662,007214.jpg,2,left,0.996411383
2663,025229.jpg,3,left-front,0.974677861
2664,006780.jpg,4,left-rear,0.751612604
2665,006830.jpg,4,left-rear,0.999992967
2666,025316.jpg,5,right,0.59366411
2667,010610.jpg,2,left,0.947800636
2668,024215.jpg,5,right,0.998306394
2669,029136.jpg,1,rear,0.434982151
2670,030353.jpg,3,left-front,0.977075815
2671,005183.jpg,4,left-rear,0.992138088
2672,025154.jpg,4,left-rear,0.99949193
2673,006910.jpg,1,rear,0.993424654
2674,014322.jpg,6,right-front,0.999944448
2675,027342.jpg,6,right-front,0.820527077
2676,024800.jpg,0,front,0.985273302
2677,003300.jpg,5,right,0.985200167
2678,034238.jpg,1,rear,0.977558911
2679,002370.jpg,0,front,0.99727267
2680,012791.jpg,2,left,0.621420145
2681,033752.jpg,5,right,0.970349252
2682,002351.jpg,4,left-rear,0.998214722
2683,021171.jpg,3,left-front,0.395834327
2684,035786.jpg,6,right-front,0.795183003
2685,014685.jpg,1,rear,0.997618496
2686,008268.jpg,0,front,0.99683243
2687,032454.jpg,3,left-front,0.999891162
2688,028192.jpg,0,front,0.578641355
2689,031802.jpg,3,left-front,0.774016559
2690,013890.jpg,3,left-front,0.995476663
2691,002227.jpg,3,left-front,0.797832251
2692,018885.jpg,6,right-front,0.987531126
2693,034424.jpg,1,rear,0.999960303
2694,005976.jpg,3,left-front,0.994590759
2695,020895.jpg,1,rear,0.997250974
2696,030785.jpg,4,left-rear,0.999902248
2697,021708.jpg,6,right-front,0.706517279
2698,031666.jpg,2,left,0.999673963
2699,024508.jpg,4,left-rear,0.912633657
2700,035470.jpg,1,rear,0.998332322
2701,036718.jpg,3,left-front,0.998677671
2702,035257.jpg,1,rear,0.999611914
2703,030236.jpg,4,left-rear,0.999468863
2704,002439.jpg,4,left-rear,0.995198429
2705,016811.jpg,4,left-rear,0.999560893
2706,006650.jpg,4,left-rear,0.998539209
2707,034360.jpg,3,left-front,0.999505758
2708,034091.jpg,0,front,0.996162891
2709,009199.jpg,3,left-front,0.999981523
2710,012424.jpg,1,rear,0.999764025
2711,007782.jpg,4,left-rear,0.999917984
2712,015751.jpg,1,rear,0.8235147
2713,015940.jpg,4,left-rear,0.968579113
2714,018012.jpg,0,front,0.999248207
2715,011331.jpg,3,left-front,0.796275735
2716,026066.jpg,4,left-rear,0.993685424
2717,021467.jpg,3,left-front,0.994623542
2718,008708.jpg,0,front,0.991214752
2719,009590.jpg,0,front,0.997262955
2720,028767.jpg,4,left-rear,0.994044483
2721,023509.jpg,3,left-front,0.997882187
2722,025022.jpg,4,left-rear,0.988582253
2723,021160.jpg,4,left-rear,0.999986887
2724,020965.jpg,1,rear,0.542677164
2725,006896.jpg,6,right-front,0.999940991
2726,017016.jpg,3,left-front,0.954851508
2727,026189.jpg,0,front,0.946310699
2728,024083.jpg,3,left-front,0.995654345
2729,008801.jpg,4,left-rear,0.998923957
2730,030441.jpg,0,front,0.989147067
2731,026874.jpg,3,left-front,0.998820245
2732,029350.jpg,2,left,0.370578766
2733,008827.jpg,3,left-front,0.99978286
2734,003767.jpg,7,right-rear,0.99486959
2735,019956.jpg,1,rear,0.923672378
2736,024832.jpg,6,right-front,0.99924171
2737,015208.jpg,3,left-front,0.850016057
2738,025723.jpg,1,rear,0.970397294
2739,028220.jpg,1,rear,0.999820173
2740,027574.jpg,4,left-rear,0.747601569
2741,019405.jpg,3,left-front,0.998385549
2742,030357.jpg,0,front,0.977081358
2743,015648.jpg,4,left-rear,0.997167289
2744,032995.jpg,3,left-front,0.645526588
2745,026953.jpg,3,left-front,0.964286268
2746,010373.jpg,5,right,0.952528596
2747,006043.jpg,7,right-rear,0.875075817
2748,030879.jpg,6,right-front,0.966258049
2749,009375.jpg,3,left-front,0.992499888
2750,000676.jpg,0,front,0.995728076
2751,036684.jpg,1,rear,0.999358237
2752,020648.jpg,4,left-rear,0.999459445
2753,034160.jpg,1,rear,0.990323901
2754,029665.jpg,6,right-front,0.782726109
2755,036224.jpg,6,right-front,0.999347985
2756,015405.jpg,3,left-front,0.739025474
2757,032679.jpg,0,front,0.998739302
2758,000143.jpg,1,rear,0.999927759
2759,028106.jpg,4,left-rear,0.854640007
2760,026039.jpg,1,rear,0.997737527
2761,011720.jpg,3,left-front,0.999621391
2762,000581.jpg,4,left-rear,0.999079108
2763,016037.jpg,4,left-rear,0.713827908
2764,034290.jpg,1,rear,0.998409748
2765,018171.jpg,4,left-rear,0.825021565
2766,035145.jpg,0,front,0.996319056
2767,001277.jpg,2,left,0.999709904
2768,018589.jpg,4,left-rear,0.999774277
2769,003908.jpg,0,front,0.973295689
2770,011101.jpg,2,left,0.994756103
2771,031710.jpg,5,right,0.90947777
2772,015512.jpg,4,left-rear,0.999441445
2773,027644.jpg,4,left-rear,0.760698855
2774,028559.jpg,2,left,0.993355155
2775,015966.jpg,3,left-front,0.816252649
2776,009581.jpg,5,right,0.424854696
2777,028367.jpg,5,right,0.98068583
2778,020060.jpg,1,rear,0.999335825
2779,001820.jpg,0,front,0.938674152
2780,026192.jpg,4,left-rear,0.999166608
2781,006948.jpg,0,front,0.999716222
2782,027495.jpg,3,left-front,0.679228187
2783,009287.jpg,2,left,0.999970436
2784,029880.jpg,1,rear,0.999919295
2785,005768.jpg,0,front,0.576251149
2786,026579.jpg,6,right-front,0.98998028
2787,018630.jpg,7,right-rear,0.858717322
2788,027332.jpg,3,left-front,0.999887109
2789,011521.jpg,1,rear,0.993269145
2790,003605.jpg,3,left-front,0.997193694
2791,015986.jpg,0,front,0.975466847
2792,029944.jpg,1,rear,0.50457406
2793,020310.jpg,6,right-front,0.974195778
2794,020615.jpg,0,front,0.999853253
2795,028705.jpg,4,left-rear,0.99992907
2796,025130.jpg,4,left-rear,0.999735653
2797,001229.jpg,2,left,0.999090672
2798,003866.jpg,3,left-front,0.995600462
2799,017263.jpg,1,rear,0.998678029
2800,011147.jpg,6,right-front,0.999605358
2801,022120.jpg,3,left-front,0.709151924
2802,021196.jpg,5,right,0.597925425
2803,017746.jpg,6,right-front,0.636426926
2804,024978.jpg,5,right,0.785016656
2805,034049.jpg,3,left-front,0.971757591
2806,017803.jpg,4,left-rear,0.408377588
2807,025741.jpg,6,right-front,0.471447289
2808,035822.jpg,0,front,0.996121347
2809,006453.jpg,2,left,0.99974376
2810,002156.jpg,6,right-front,0.751172304
2811,014525.jpg,6,right-front,0.776852727
2812,020358.jpg,6,right-front,0.999229312
2813,001184.jpg,0,front,0.986717463
2814,034829.jpg,0,front,0.999244928
2815,018409.jpg,6,right-front,0.994842827
2816,024098.jpg,3,left-front,0.850631475
2817,004685.jpg,1,rear,0.997842669
2818,007720.jpg,6,right-front,0.956700027
2819,006825.jpg,7,right-rear,0.916727841
2820,025221.jpg,1,rear,0.953201056
2821,035485.jpg,1,rear,0.998825848
2822,029088.jpg,6,right-front,0.843366802
2823,005779.jpg,5,right,0.993975818
2824,008087.jpg,3,left-front,0.992471576
2825,036259.jpg,1,rear,0.996388912
2826,034052.jpg,1,rear,0.966994524
2827,015414.jpg,7,right-rear,0.982020915
2828,027300.jpg,1,rear,0.92836535
2829,026256.jpg,6,right-front,0.996380746
2830,016730.jpg,4,left-rear,0.993913591
2831,022612.jpg,0,front,0.999421
2832,021845.jpg,1,rear,0.999830365
2833,016947.jpg,3,left-front,0.598452389
2834,035674.jpg,1,rear,0.950697839
2835,016798.jpg,3,left-front,0.510001957
2836,021510.jpg,3,left-front,0.994257927
2837,007288.jpg,0,front,0.999443352
2838,001038.jpg,6,right-front,0.876022637
2839,019091.jpg,4,left-rear,0.999217272
2840,012317.jpg,2,left,0.999950528
2841,032399.jpg,4,left-rear,0.999840021
2842,030666.jpg,1,rear,0.512147367
2843,022178.jpg,5,right,0.99178946
2844,033695.jpg,0,front,0.995777249
2845,003530.jpg,3,left-front,0.986768544
2846,008730.jpg,4,left-rear,0.999892473
2847,011439.jpg,6,right-front,0.999481976
2848,001914.jpg,2,left,0.999938011
2849,019674.jpg,4,left-rear,0.990487397
2850,021685.jpg,2,left,0.678611934
2851,014571.jpg,4,left-rear,0.997847557
2852,035285.jpg,6,right-front,0.999594748
2853,014401.jpg,3,left-front,0.998984039
2854,017300.jpg,1,rear,0.994423926
2855,009024.jpg,5,right,0.999544919
2856,020590.jpg,4,left-rear,0.997987509
2857,002257.jpg,0,front,0.785804093
2858,018821.jpg,6,right-front,0.999374568
2859,026031.jpg,5,right,0.997707129
2860,024352.jpg,1,rear,0.999975085
